k;flow;noOfPaths;executionTime
7;526;122;2
7;286;80;1
7;317;76;2
7;484;102;2
7;449;105;1
7;486;114;2
7;524;121;2
7;353;78;1
7;362;90;1
7;155;45;1
7;501;115;2
7;407;101;1
7;339;83;1
7;230;59;1
8;853;148;8
8;1081;190;10
8;726;121;6
8;627;98;5
8;827;117;6
8;1042;161;8
8;904;139;7
8;995;165;8
8;1251;198;10
8;946;163;8
8;1025;156;8
8;744;139;7
8;1088;193;10
8;949;162;9
8;934;161;9
8;746;123;7
8;839;140;8
8;934;147;8
8;636;107;5
8;1189;192;10
8;604;96;5
8;918;159;8
8;827;125;6
8;811;142;8
8;857;122;7
8;963;156;8
8;861;136;7
8;1137;178;10
8;658;101;5
8;1019;168;8
8;928;150;8
8;1062;168;8
8;835;132;7
8;907;159;8
8;905;147;7
8;937;150;8
8;872;136;7
8;779;123;7
8;727;122;7
8;932;147;7
8;892;156;7
8;1109;171;9
8;884;147;7
8;793;141;7
8;760;127;6
8;777;131;7
8;1099;189;10
8;1071;191;9
8;680;117;6
8;945;154;8
8;1021;159;8
8;1113;191;10
8;1040;174;9
8;1257;229;11
8;736;118;6
8;655;104;5
8;1019;154;8
8;1183;183;10
8;809;126;7
8;801;125;7
8;810;133;7
8;685;116;5
8;739;128;6
8;723;109;6
8;815;129;6
8;957;167;9
8;866;133;7
8;763;136;7
8;632;113;6
8;888;141;8
8;1011;169;8
8;964;164;9
8;904;142;8
8;1205;208;10
8;938;160;8
8;1127;197;10
8;1136;203;10
8;920;151;8
8;1167;188;9
8;1101;185;10
8;998;167;9
8;988;171;8
8;1114;198;10
8;832;138;7
8;891;138;7
8;920;156;8
8;917;156;8
8;664;109;5
8;935;159;8
8;924;149;8
8;666;99;5
8;936;159;8
8;702;126;7
8;864;142;7
8;810;126;8
8;673;108;6
8;891;142;7
8;1145;198;11
8;961;163;8
8;729;108;6
8;1062;191;10
8;955;157;8
8;1186;199;10
8;810;141;7
8;953;155;8
8;909;138;8
8;859;150;8
8;892;149;8
8;1086;180;9
8;707;116;6
8;1192;190;10
8;850;144;7
8;686;123;6
8;682;116;6
8;786;134;7
8;814;123;7
8;1042;164;9
8;801;139;7
8;880;150;7
8;1148;191;10
8;836;151;6
8;1172;205;9
8;1106;158;9
8;690;112;6
8;760;128;6
8;968;165;9
8;699;112;6
8;594;106;6
8;1065;183;10
8;1197;198;10
8;866;143;8
8;1072;189;10
8;1310;227;12
8;1061;170;9
8;927;151;6
8;1002;157;8
8;904;163;8
8;730;137;7
8;1149;186;9
8;787;123;6
8;1212;201;10
8;859;134;7
8;945;160;18
8;911;152;16
8;664;120;12
8;897;154;17
8;827;140;15
8;834;141;16
8;993;157;17
8;772;134;15
8;847;137;15
8;677;106;12
8;922;155;17
8;918;156;17
8;874;143;15
8;1094;184;20
8;902;156;18
8;1150;187;20
8;887;142;16
8;844;145;16
8;944;164;18
8;878;144;14
8;848;139;15
8;1024;175;19
8;798;138;16
8;940;163;18
8;976;159;18
8;835;152;17
8;1062;168;18
8;983;166;19
8;713;116;13
8;569;95;11
8;934;156;17
8;842;148;17
8;933;145;16
8;835;140;15
8;816;142;16
8;395;77;9
8;937;160;17
8;829;149;17
8;818;132;14
8;1235;191;20
8;807;130;15
8;1267;217;23
8;1013;186;21
8;726;124;14
8;1103;188;21
8;1127;186;20
8;892;159;17
8;981;175;19
8;651;108;12
8;1019;174;19
8;960;167;18
8;922;146;16
8;819;134;16
8;861;165;18
8;727;120;14
8;873;146;16
8;735;108;12
8;520;87;10
8;953;154;17
8;841;137;15
8;1096;189;21
8;947;149;17
8;911;142;16
8;936;152;17
8;588;107;12
8;1057;190;21
8;1038;164;18
8;1003;174;19
8;1091;167;18
8;687;109;13
8;689;113;13
8;648;118;13
8;917;169;18
8;1232;209;23
8;859;137;15
8;1196;193;21
8;967;167;19
8;830;138;15
8;1014;176;20
8;830;127;7
8;829;140;7
8;907;135;7
8;1019;159;9
8;844;157;8
8;921;156;8
8;997;148;7
8;1111;197;10
8;840;142;7
8;1215;187;10
8;659;103;6
8;847;132;7
8;875;155;8
8;1065;177;9
8;926;145;7
8;967;159;7
8;700;115;6
8;636;108;6
8;991;164;9
8;872;141;8
8;972;170;9
8;896;145;7
8;920;140;7
8;863;148;8
8;945;145;7
8;1226;200;10
8;603;105;6
8;811;132;7
8;1060;182;9
8;881;132;7
8;871;160;8
8;1035;178;9
8;1028;168;9
8;1079;167;9
8;858;140;7
8;983;159;9
8;1009;176;9
8;1214;200;10
8;921;180;10
8;874;131;7
8;855;143;6
8;1004;168;9
8;1016;170;9
8;640;103;5
8;986;162;8
8;616;107;6
8;886;141;7
8;924;154;8
8;883;149;8
8;1168;205;10
8;955;153;8
8;900;162;8
8;885;141;8
8;868;138;8
8;989;171;8
8;1040;186;10
8;1039;182;9
8;859;145;8
8;655;105;5
8;786;142;8
8;647;108;5
8;974;159;8
8;1062;186;10
8;890;152;8
8;744;129;8
8;1139;187;10
8;752;137;7
8;814;131;7
8;1141;191;10
8;667;113;6
8;1125;193;10
8;790;138;7
8;1245;198;10
8;1034;168;8
8;1157;187;9
8;881;153;8
8;824;131;6
8;1383;226;11
8;954;153;7
8;943;151;8
8;661;108;6
8;753;120;6
8;1123;195;10
8;873;141;7
8;639;107;6
8;951;147;8
8;921;153;8
8;625;102;5
8;1016;175;8
8;994;174;9
8;1027;181;9
8;970;163;9
8;753;122;7
8;929;156;8
8;662;111;5
8;1002;160;8
8;1016;165;8
8;1054;180;9
8;857;138;7
8;644;109;6
8;952;157;8
8;1171;207;11
8;862;140;8
8;840;134;7
8;1000;170;8
8;1001;173;9
8;1050;172;9
8;857;135;7
8;1013;169;9
8;1080;176;9
8;754;116;6
8;1002;174;8
8;1097;192;10
8;866;152;8
8;816;133;7
8;773;135;7
8;897;141;7
8;612;107;6
8;876;147;8
8;1134;173;9
8;775;123;7
8;774;128;7
8;991;155;9
8;943;157;9
8;827;146;8
8;941;147;7
8;1120;185;9
8;800;144;8
8;778;126;7
8;1046;176;9
8;843;130;7
8;1024;184;9
8;818;135;7
8;788;117;6
8;1174;201;10
8;1123;174;9
8;662;111;6
8;724;127;6
8;772;129;7
8;1061;171;9
8;816;141;6
8;1204;221;11
8;923;164;8
8;1074;180;8
8;1257;197;10
8;667;96;5
8;489;82;4
8;1060;162;8
8;1010;170;8
8;685;106;6
8;752;135;7
8;798;134;7
8;1051;168;9
8;805;140;8
8;769;136;7
8;951;160;8
8;974;154;8
8;966;161;8
8;794;118;6
8;707;104;5
8;1089;181;9
8;637;95;5
8;994;155;8
8;1148;217;11
8;1176;197;10
8;1115;182;10
8;957;170;19
8;692;120;13
8;989;150;16
8;1004;170;18
8;893;143;16
8;846;146;15
8;769;120;14
8;870;131;14
8;1235;200;22
8;882;139;15
8;790;136;15
8;1033;169;19
8;655;105;11
8;410;70;8
8;1077;174;19
8;924;162;18
8;940;170;18
8;765;114;13
8;1038;173;19
8;1003;164;18
8;1140;168;19
8;803;128;14
8;775;134;15
8;1191;192;20
8;712;129;15
8;985;176;20
8;1071;180;20
8;1000;166;18
8;734;125;14
8;909;155;17
8;993;164;18
8;643;108;13
8;637;117;12
8;775;127;15
8;771;124;14
8;871;146;16
8;1100;175;19
8;706;122;14
8;1087;189;20
8;1122;190;20
8;858;159;18
8;1096;176;18
8;835;149;16
8;1032;154;17
8;1214;210;23
8;1093;196;22
8;848;126;14
8;1018;161;18
8;825;130;14
8;773;125;14
8;886;156;17
8;877;151;17
8;1070;168;25
8;1104;178;20
8;1092;183;20
8;987;162;18
8;1054;170;19
8;975;156;15
8;949;134;15
8;757;134;15
8;751;127;14
8;1156;191;22
8;1065;187;20
8;542;86;10
8;901;157;17
8;857;137;15
8;643;105;11
8;638;106;12
8;896;148;16
8;731;119;13
8;1126;210;26
8;1118;188;21
8;1003;159;19
8;1098;190;20
8;684;125;13
8;641;113;12
8;1195;207;23
8;905;151;17
8;947;156;8
8;1230;214;10
8;797;134;7
8;1242;190;10
8;758;128;7
8;922;150;8
8;1040;173;8
8;875;150;8
8;952;157;8
8;655;113;6
8;785;142;7
8;1112;190;10
8;1181;209;11
8;1098;187;9
8;951;156;8
8;1040;170;9
8;1021;179;9
8;881;157;8
8;1256;229;11
8;986;174;9
8;1060;182;9
8;897;150;8
8;926;162;8
8;842;145;7
8;759;135;7
8;1004;166;9
8;873;150;8
8;950;172;9
8;1311;206;9
8;1005;183;10
8;1028;165;9
8;686;119;6
8;1100;188;9
8;608;103;5
8;1176;219;11
8;853;150;8
8;1048;182;9
8;1064;172;9
8;755;122;6
8;938;148;8
8;780;117;7
8;707;122;6
8;1208;193;10
8;827;145;8
8;900;153;9
8;808;129;7
8;900;158;8
8;1000;171;9
8;570;100;6
8;1095;192;10
8;804;121;7
8;797;134;7
8;1008;155;8
8;631;111;6
8;1041;167;8
8;795;132;7
8;1068;165;9
8;1277;211;11
8;811;145;7
8;815;141;7
8;899;148;7
8;789;134;6
8;1050;179;9
8;811;127;7
8;922;143;8
8;850;128;5
8;1074;179;9
8;996;159;8
8;727;126;6
8;752;126;7
8;876;141;8
8;780;128;7
8;1020;176;9
8;853;138;7
8;727;133;7
8;1015;186;10
8;747;132;6
8;888;132;7
8;689;122;7
8;1147;182;9
8;1015;183;9
8;898;140;7
8;827;135;7
8;1152;192;10
8;1046;183;9
8;563;94;5
8;875;151;8
8;1154;199;10
8;733;123;7
8;840;139;8
8;810;142;7
8;979;155;8
8;965;147;8
8;958;157;9
8;1053;178;9
8;1024;166;7
8;1151;191;10
8;803;138;7
8;790;127;6
8;781;131;7
8;1008;166;9
8;866;145;10
8;924;154;8
8;612;101;5
8;862;134;7
8;922;150;8
8;856;139;7
8;1037;183;9
8;1197;179;10
8;1020;167;9
8;947;171;9
8;1278;215;10
8;893;154;8
8;1011;162;9
8;914;166;9
8;636;105;6
8;708;115;6
8;903;135;7
8;907;149;9
8;1088;182;9
8;694;113;6
8;676;118;6
8;871;149;7
8;936;150;8
8;1119;177;9
8;974;163;9
8;587;93;5
8;1130;197;10
8;570;86;4
8;1041;184;8
8;1056;183;8
8;906;135;7
8;824;140;7
8;1014;163;8
8;988;180;9
8;1043;184;9
8;968;157;8
8;719;120;6
8;1057;175;9
8;985;162;9
8;898;155;8
8;860;142;7
8;918;151;7
8;1178;216;11
8;1102;184;9
8;767;131;7
8;1035;173;8
8;1000;180;9
8;951;161;8
8;810;125;7
8;685;120;7
8;765;114;6
8;963;155;8
8;1033;171;9
8;1201;202;10
8;1110;178;10
8;721;129;7
8;1226;201;10
8;1256;191;10
8;843;136;7
8;809;149;7
8;952;163;8
8;1021;187;9
8;893;139;7
8;780;127;7
8;848;146;10
8;1133;189;21
8;1117;191;22
8;829;130;14
8;1129;200;22
8;638;98;10
8;973;153;17
8;759;121;13
8;1002;159;18
8;517;72;8
8;910;157;17
8;747;133;15
8;960;151;17
8;614;97;11
8;979;167;18
8;706;120;14
8;928;138;15
8;1012;179;20
8;877;128;14
8;563;98;11
8;922;150;17
8;925;167;18
8;1174;200;22
8;726;134;15
8;906;154;16
8;778;128;14
8;888;150;16
8;993;174;19
8;1037;171;19
8;918;139;16
8;725;126;14
8;1338;203;22
8;907;143;16
8;1005;174;19
8;832;136;15
8;797;130;15
8;994;170;19
8;643;113;14
8;969;162;17
8;1013;178;19
8;697;100;12
8;983;177;19
8;1006;177;19
8;1136;173;19
8;1141;192;21
8;622;118;13
8;981;166;16
8;1069;173;19
8;961;148;16
8;1201;180;20
8;1228;192;23
8;760;143;15
8;475;82;10
8;869;148;17
8;910;156;17
8;807;133;15
8;645;117;13
8;847;141;15
8;1075;183;20
8;926;150;17
8;699;116;13
8;1075;179;20
8;1073;186;22
8;742;132;15
8;912;148;16
8;780;124;14
8;1196;204;23
8;946;152;16
8;867;152;16
8;856;140;16
8;1035;172;19
8;849;146;16
8;580;101;12
8;896;154;17
8;760;125;14
8;983;150;17
8;607;91;10
8;771;127;14
8;1250;204;23
8;1048;175;11
8;821;136;8
8;927;153;8
8;656;104;5
8;756;119;6
8;1037;179;9
8;867;147;8
8;989;169;10
8;890;154;8
8;862;147;7
8;779;124;6
8;681;98;6
8;947;147;8
8;920;142;7
8;942;158;8
8;1202;206;11
8;982;160;8
8;684;118;8
8;666;109;6
8;802;130;6
8;1218;220;12
8;1001;165;8
8;700;114;6
8;1063;174;9
8;1180;195;11
8;993;156;8
8;815;142;7
8;887;148;8
8;928;156;9
8;690;108;6
8;1256;213;11
8;996;161;8
8;865;143;7
8;663;110;5
8;867;147;8
8;927;174;9
8;1060;188;9
8;505;88;4
8;1071;166;8
8;970;166;8
8;1173;193;10
8;1163;208;11
8;913;147;8
8;1188;201;10
8;886;136;7
8;989;175;9
8;895;155;8
8;960;150;8
8;711;124;7
8;1015;153;8
8;946;140;8
8;1101;186;9
8;774;140;7
8;1119;185;9
8;982;174;8
8;804;127;7
8;903;139;7
8;943;160;8
8;1048;185;10
8;880;167;9
8;727;106;6
8;720;119;7
8;729;116;6
8;887;142;7
8;940;163;11
8;1111;193;9
8;985;175;9
8;1047;182;8
8;905;151;8
8;796;129;6
8;1208;200;10
8;896;148;7
8;976;155;8
8;940;146;8
8;770;130;7
8;1037;184;10
8;1002;172;9
8;1090;180;10
8;1159;194;10
8;771;142;7
8;954;157;8
8;726;106;6
8;901;136;7
8;1034;176;10
8;1141;181;9
8;889;135;7
8;799;132;7
8;706;111;5
8;700;118;6
8;859;148;8
8;644;103;6
8;1026;173;8
8;911;164;11
8;910;159;8
8;1005;167;9
8;848;136;7
8;880;136;7
8;861;145;8
8;877;141;7
8;944;148;9
8;708;111;7
8;1002;147;9
8;848;131;8
8;974;170;17
8;871;136;8
8;1335;209;14
8;832;133;9
8;954;146;12
8;1055;178;13
8;643;104;5
8;1041;160;13
8;626;103;6
8;820;137;10
8;936;153;8
8;941;150;8
8;1146;190;10
8;698;123;6
8;722;120;6
8;731;118;7
8;841;141;9
8;1176;192;11
8;976;163;12
8;715;126;11
8;1036;164;10
8;954;152;8
8;1277;225;16
8;941;160;9
8;793;138;7
8;761;127;9
8;905;152;12
8;901;147;11
8;931;141;9
8;905;145;11
8;765;109;6
8;957;175;9
8;903;149;9
8;851;141;8
8;1000;156;9
8;680;108;6
8;1066;168;11
8;855;143;7
8;782;123;14
8;673;109;8
8;1082;185;14
8;666;101;8
8;765;121;7
8;930;149;8
8;1027;156;8
8;799;147;8
8;1002;165;8
8;1174;192;9
8;1017;170;9
8;1053;183;17
8;881;140;15
8;752;117;13
8;919;133;19
8;809;142;99
8;1031;185;78
8;1046;174;44
8;907;149;105
8;1175;182;126
8;1001;185;34
8;933;147;39
8;1179;206;28
8;1139;189;30
8;1301;198;33
8;998;169;32
8;865;135;23
8;968;157;30
8;1064;176;24
8;1058;172;23
8;910;151;31
8;1044;164;27
8;979;153;35
8;885;150;24
8;859;149;17
8;939;159;31
8;1018;156;21
8;705;115;19
8;990;174;30
8;874;156;21
8;1032;173;24
8;720;115;18
8;393;76;9
8;692;119;40
8;811;138;24
8;894;155;26
8;944;157;22
8;833;138;17
8;789;127;17
8;1027;175;19
8;1244;215;23
8;959;172;20
8;1081;180;47
8;1279;216;41
8;927;159;30
8;1143;174;35
8;926;145;23
8;1048;172;21
8;747;135;16
8;980;163;17
8;1070;166;33
8;1007;163;20
8;1166;209;24
8;729;115;18
8;1091;165;160
8;748;129;17
8;978;158;24
8;929;146;17
8;971;159;23
8;1060;166;11
8;615;98;6
8;1229;206;11
8;744;125;6
8;1018;181;10
8;877;132;7
8;765;121;7
8;951;143;7
8;889;143;7
8;851;138;25
8;779;119;13
8;929;159;14
8;1328;205;16
8;874;142;13
8;936;158;13
8;887;150;12
8;823;128;11
8;901;151;12
8;969;162;15
8;803;119;6
8;1008;167;14
8;854;137;13
8;926;165;12
8;817;135;11
8;762;116;9
8;1162;189;10
8;645;102;5
8;988;176;10
8;920;157;9
8;737;124;7
8;1304;210;11
8;728;133;7
8;950;167;8
8;824;123;6
8;545;94;5
8;577;91;5
8;791;127;6
8;826;143;7
8;658;112;6
8;1078;172;8
8;539;93;4
8;705;113;6
8;929;158;8
8;994;163;8
8;1243;205;10
8;1182;206;11
8;653;105;6
8;1014;167;9
8;1027;153;9
8;830;148;8
8;990;170;8
8;790;134;7
8;915;141;8
8;788;127;7
8;864;147;8
8;765;116;6
8;868;137;7
8;1140;201;12
8;1026;178;8
8;621;94;4
8;763;139;7
8;737;116;6
8;902;159;8
8;1144;192;10
8;854;143;8
8;1224;200;10
8;662;113;6
8;1094;201;11
8;1030;161;8
8;1029;175;9
8;822;126;7
8;1038;173;8
8;693;110;6
8;478;85;5
8;957;164;9
8;933;151;8
8;989;169;8
8;896;138;7
8;931;152;7
8;852;129;6
8;1174;196;10
9;1651;238;30
9;1238;161;20
9;1923;255;31
9;1910;245;32
9;1928;243;33
9;2370;318;41
9;1535;218;27
9;2129;272;35
9;2096;267;34
9;2481;335;40
9;2202;291;37
9;2274;300;38
9;2512;353;44
9;1670;223;28
9;1745;239;30
9;3006;393;46
9;2080;283;36
9;2340;315;40
9;1931;259;33
9;2403;298;39
10;4383;394;241
10;4870;448;314
10;3588;302;171
10;5769;512;349
10;3612;303;173
10;4997;445;298
10;4948;446;281
10;4681;407;150
10;4603;416;120
10;4863;441;137
10;4253;386;112
10;4899;429;132
10;5545;519;153
10;4328;389;152
10;4556;390;130
10;4406;390;136
10;5611;502;156
10;4033;362;113
10;2896;267;210
10;5582;494;157
11;10468;696;1757
11;7046;495;1210
11;10056;677;498
11;11460;803;559
11;8793;582;465
11;10303;711;584
11;9066;627;1544
11;10232;691;1502
11;9203;636;602
11;7844;528;438
11;6993;496;445
11;11453;801;998
11;10223;675;1047
11;9007;605;911
11;11576;782;648
11;9026;623;446
11;8633;585;412
11;9160;637;371
11;11384;776;557
11;9981;723;1018
12;23497;1057;2980
12;25089;1121;2787
12;24669;1138;2213
12;20975;977;1657
12;26118;1204;3274
12;23416;1076;1515
12;25727;1127;2455
12;25422;1151;2310
12;22919;1048;1392
12;23999;1113;2895
12;23087;1062;2169
12;21872;968;3068
12;19684;950;1801
12;24317;1115;1423
12;16865;769;2816
12;19019;872;1673
12;20463;910;1162
12;25408;1167;2696
12;23918;1048;1327
12;24291;1128;1510
13;56379;1952;9795
13;58800;2027;11427
13;49426;1743;11046
13;64772;2283;14180
13;52176;1879;12472
13;49204;1775;11842
13;44774;1601;10022
13;47504;1642;8147
13;43162;1525;7709
13;41877;1459;8191
13;46147;1621;7578
13;51562;1750;8088
13;46601;1571;8216
13;42195;1479;6938
13;62062;2179;10715
13;48580;1710;8014
13;50663;1740;8998
13;47648;1663;7525
13;49460;1669;8751
13;54093;1910;8916
14;78625;1819;21348
15;204525;3549;95432
